anime_id,Shounen,Shoujo,Seinen,Ecchi,Mecha,Supernatural,SliceofLife,Action,Adventure,Comedy,Drama,Magic,Romance,type_ONA,type_OVA,type_special,pg13,pg17,90s,00s,10s
979,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
27825,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1967,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
33686,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
35949,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1290,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2997,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
35851,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1815,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
543,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
10717,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
9135,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1
433,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
9204,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
11743,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
9751,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
32359,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
1116,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
10731,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
731,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
30695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
906,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0
3306,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1301,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
28841,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2069,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
17357,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
19195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3848,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0
30869,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3138,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
33302,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
6772,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
9252,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
13299,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0
29868,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
34304,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
28771,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2407,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8367,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30845,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1468,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
28881,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2746,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
8142,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
1209,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
31758,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
24543,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
34820,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1367,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
3782,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
4472,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1880,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
791,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
9724,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
33519,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4917,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2454,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
8898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2000,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0
7786,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
31149,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3446,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
265,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1091,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
28675,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
31105,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3674,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
30419,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
32160,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
2354,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
30790,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
25389,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
32437,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1
25729,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
34299,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1
617,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
3320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9745,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
28539,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
21557,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7818,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
793,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
28911,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
734,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
3111,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
4672,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1424,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0
24655,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
8369,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
32005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
21329,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1
19123,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1
10713,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
31765,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
1269,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
3602,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
3522,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11979,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
21647,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
31762,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4713,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
29756,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
31201,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
19193,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11981,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
15039,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
10624,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
5205,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
10821,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
28851,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2236,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
10259,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
23083,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
767,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
34302,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
5084,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1268,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
34161,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
4447,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
32534,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
32900,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2751,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
10334,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0
1287,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
3751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33513,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2472,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0
713,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
33783,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
1940,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
13727,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
8487,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
902,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0
22583,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
484,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
12113,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
34136,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
781,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1296,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
393,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
28755,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
199,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
19191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1119,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
1525,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0
36444,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1
27411,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3931,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
6028,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1089,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
15227,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6219,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
25755,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3051,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
30364,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
3603,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
28805,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
28725,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
450,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
6169,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6610,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
33845,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1032,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1920,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0
19115,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
893,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0
10116,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
13119,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
608,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
35082,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
29855,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
16680,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
522,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
9760,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
6675,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2759,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
12115,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
8475,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
34244,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8554,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
30868,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
452,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
8358,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0
34792,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
25457,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
378,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0
19489,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
34321,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
2061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2983,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1879,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2123,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
2734,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
7651,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3089,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9365,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0
12917,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
3152,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0
937,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
15197,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
16255,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
10740,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1
1094,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0
12477,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12965,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
536,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0
7308,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
986,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0
35191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10687,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1923,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0
1049,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1245,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
32,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1041,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
1894,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
6217,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1766,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
33546,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
513,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
31978,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1968,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1521,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
28495,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
187,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1505,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1794,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
11001,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
6178,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
2468,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
10999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24687,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1
2594,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
464,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2427,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
30870,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
13335,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2020,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0
544,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
499,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
4697,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
11977,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
4155,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
36215,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1
570,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1118,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0
891,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
34428,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2249,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
21707,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10294,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
31866,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
1566,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
30346,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
429,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
6951,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1824,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
449,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
9095,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
30290,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
14735,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2008,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
20021,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1
1477,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
35111,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
7014,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2950,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
437,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
8888,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
6988,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
36517,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
6467,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
442,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
24997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
8097,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1
9617,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
5029,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
5681,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
34376,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
21701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
